,Entity,Code,Date,Total confirmed cases (cases),Days since the 100th total confirmed case (days),date,entity,type,Cumulative total tests
2876,Germany,DEU,"Jan 9, 2020",0.0,,2020-01-09,,,
2877,Germany,DEU,"Jan 10, 2020",0.0,,2020-01-10,,,
2878,Germany,DEU,"Jan 11, 2020",0.0,,2020-01-11,,,
2879,Germany,DEU,"Jan 12, 2020",0.0,,2020-01-12,,,
2880,Germany,DEU,"Jan 13, 2020",0.0,,2020-01-13,,,
2881,Germany,DEU,"Jan 14, 2020",0.0,,2020-01-14,,,
2882,Germany,DEU,"Jan 15, 2020",0.0,,2020-01-15,,,
2883,Germany,DEU,"Jan 16, 2020",0.0,,2020-01-16,,,
2884,Germany,DEU,"Jan 17, 2020",0.0,,2020-01-17,,,
2885,Germany,DEU,"Jan 18, 2020",0.0,,2020-01-18,,,
2886,Germany,DEU,"Jan 19, 2020",0.0,,2020-01-19,,,
2887,Germany,DEU,"Jan 20, 2020",0.0,,2020-01-20,,,
2888,Germany,DEU,"Jan 21, 2020",0.0,,2020-01-21,,,
2889,Germany,DEU,"Jan 22, 2020",0.0,,2020-01-22,,,
2890,Germany,DEU,"Jan 23, 2020",0.0,,2020-01-23,,,
2891,Germany,DEU,"Jan 24, 2020",0.0,,2020-01-24,,,
2892,Germany,DEU,"Jan 25, 2020",0.0,,2020-01-25,,,
2893,Germany,DEU,"Jan 26, 2020",0.0,,2020-01-26,,,
2894,Germany,DEU,"Jan 27, 2020",0.0,,2020-01-27,,,
2895,Germany,DEU,"Jan 28, 2020",1.0,,2020-01-28,,,
2896,Germany,DEU,"Jan 29, 2020",4.0,,2020-01-29,,,
2897,Germany,DEU,"Jan 30, 2020",4.0,,2020-01-30,,,
2898,Germany,DEU,"Jan 31, 2020",5.0,,2020-01-31,,,
2899,Germany,DEU,"Feb 1, 2020",7.0,,2020-02-01,,,
2900,Germany,DEU,"Feb 2, 2020",8.0,,2020-02-02,,,
2901,Germany,DEU,"Feb 3, 2020",9.0,,2020-02-03,,,
2902,Germany,DEU,"Feb 4, 2020",11.0,,2020-02-04,,,
2903,Germany,DEU,"Feb 5, 2020",11.0,,2020-02-05,,,
2904,Germany,DEU,"Feb 6, 2020",11.0,,2020-02-06,,,
2905,Germany,DEU,"Feb 7, 2020",12.0,,2020-02-07,,,
2906,Germany,DEU,"Feb 8, 2020",13.0,,2020-02-08,,,
2907,Germany,DEU,"Feb 9, 2020",13.0,,2020-02-09,,,
2908,Germany,DEU,"Feb 10, 2020",13.0,,2020-02-10,,,
2909,Germany,DEU,"Feb 11, 2020",13.0,,2020-02-11,,,
2910,Germany,DEU,"Feb 12, 2020",15.0,,2020-02-12,,,
2911,Germany,DEU,"Feb 13, 2020",15.0,,2020-02-13,,,
2912,Germany,DEU,"Feb 14, 2020",15.0,,2020-02-14,,,
2913,Germany,DEU,"Feb 15, 2020",15.0,,2020-02-15,,,
2914,Germany,DEU,"Feb 16, 2020",15.0,,2020-02-16,,,
2915,Germany,DEU,"Feb 17, 2020",15.0,,2020-02-17,,,
2916,Germany,DEU,"Feb 18, 2020",15.0,,2020-02-18,,,
2917,Germany,DEU,"Feb 19, 2020",15.0,,2020-02-19,,,
2918,Germany,DEU,"Feb 20, 2020",15.0,,2020-02-20,,,
2919,Germany,DEU,"Feb 21, 2020",15.0,,2020-02-21,,,
2920,Germany,DEU,"Feb 22, 2020",15.0,,2020-02-22,,,
2921,Germany,DEU,"Feb 23, 2020",15.0,,2020-02-23,,,
2922,Germany,DEU,"Feb 24, 2020",15.0,,2020-02-24,,,
2923,Germany,DEU,"Feb 25, 2020",15.0,,2020-02-25,,,
2924,Germany,DEU,"Feb 26, 2020",17.0,,2020-02-26,,,
2925,Germany,DEU,"Feb 27, 2020",21.0,,2020-02-27,,,
2926,Germany,DEU,"Feb 28, 2020",47.0,,2020-02-28,,,
2927,Germany,DEU,"Feb 29, 2020",57.0,,2020-02-29,,,
2928,Germany,DEU,"Mar 1, 2020",111.0,0.0,2020-03-01,,,
2929,Germany,DEU,"Mar 2, 2020",129.0,1.0,2020-03-02,,,
2930,Germany,DEU,"Mar 3, 2020",157.0,2.0,2020-03-03,,,
2931,Germany,DEU,"Mar 4, 2020",196.0,3.0,2020-03-04,,,
2932,Germany,DEU,"Mar 5, 2020",262.0,4.0,2020-03-05,,,
2933,Germany,DEU,"Mar 6, 2020",400.0,5.0,2020-03-06,,,
2934,Germany,DEU,"Mar 7, 2020",684.0,6.0,2020-03-07,,,
2935,Germany,DEU,"Mar 8, 2020",847.0,7.0,2020-03-08,Germany, samples tested,87863.0
2936,Germany,DEU,"Mar 9, 2020",902.0,8.0,2020-03-09,,,
2937,Germany,DEU,"Mar 10, 2020",1139.0,9.0,2020-03-10,,,
2938,Germany,DEU,"Mar 11, 2020",1296.0,10.0,2020-03-11,,,
2939,Germany,DEU,"Mar 12, 2020",1567.0,11.0,2020-03-12,,,
2940,Germany,DEU,"Mar 13, 2020",2369.0,12.0,2020-03-13,,,
2941,Germany,DEU,"Mar 14, 2020",3062.0,13.0,2020-03-14,,,
2942,Germany,DEU,"Mar 15, 2020",3795.0,14.0,2020-03-15,Germany, samples tested,215320.0
2943,Germany,DEU,"Mar 16, 2020",4838.0,15.0,2020-03-16,,,
2944,Germany,DEU,"Mar 17, 2020",6012.0,16.0,2020-03-17,,,
2945,Germany,DEU,"Mar 18, 2020",7156.0,17.0,2020-03-18,,,
2946,Germany,DEU,"Mar 19, 2020",8198.0,18.0,2020-03-19,,,
2947,Germany,DEU,"Mar 20, 2020",14138.0,19.0,2020-03-20,,,
2948,Germany,DEU,"Mar 21, 2020",18187.0,20.0,2020-03-21,,,
2949,Germany,DEU,"Mar 22, 2020",21463.0,21.0,2020-03-22,Germany, samples tested,563939.0
2950,Germany,DEU,"Mar 23, 2020",24774.0,22.0,2020-03-23,,,
2951,Germany,DEU,"Mar 24, 2020",29212.0,23.0,2020-03-24,,,
2952,Germany,DEU,"Mar 25, 2020",31554.0,24.0,2020-03-25,,,
2953,Germany,DEU,"Mar 26, 2020",36508.0,25.0,2020-03-26,,,
2954,Germany,DEU,"Mar 27, 2020",42288.0,26.0,2020-03-27,,,
2955,Germany,DEU,"Mar 28, 2020",48582.0,27.0,2020-03-28,,,
2956,Germany,DEU,"Mar 29, 2020",52547.0,28.0,2020-03-29,Germany, samples tested,918460.0
2957,Germany,DEU,"Mar 30, 2020",57298.0,29.0,2020-03-30,,,
2958,Germany,DEU,"Mar 31, 2020",61913.0,30.0,2020-03-31,,,
2959,Germany,DEU,"Apr 1, 2020",67366.0,31.0,2020-04-01,,,
2960,Germany,DEU,"Apr 2, 2020",73522.0,32.0,2020-04-02,,,
2961,Ghana,GHA,"Mar 13, 2020",2.0,,2020-03-13,,,
2962,Ghana,GHA,"Mar 15, 2020",2.0,,2020-03-15,,,
2963,Ghana,GHA,"Mar 16, 2020",2.0,,2020-03-16,,,
2964,Ghana,GHA,"Mar 17, 2020",6.0,,2020-03-17,,,
2965,Ghana,GHA,"Mar 18, 2020",6.0,,2020-03-18,,,
2966,Ghana,GHA,"Mar 19, 2020",7.0,,2020-03-19,,,
2967,Ghana,GHA,"Mar 20, 2020",11.0,,2020-03-20,,,
2968,Ghana,GHA,"Mar 21, 2020",16.0,,2020-03-21,,,
2969,Ghana,GHA,"Mar 22, 2020",21.0,,2020-03-22,,,
2970,Ghana,GHA,"Mar 23, 2020",24.0,,2020-03-23,,,
2971,Ghana,GHA,"Mar 24, 2020",27.0,,2020-03-24,,,
2972,Ghana,GHA,"Mar 25, 2020",53.0,,2020-03-25,,,
2973,Ghana,GHA,"Mar 26, 2020",68.0,,2020-03-26,,,
2974,Ghana,GHA,"Mar 27, 2020",132.0,0.0,2020-03-27,,,
2975,Ghana,GHA,"Mar 28, 2020",137.0,1.0,2020-03-28,,,
2976,Ghana,GHA,"Mar 29, 2020",141.0,2.0,2020-03-29,,,
2977,Ghana,GHA,"Mar 30, 2020",152.0,3.0,2020-03-30,,,
2978,Ghana,GHA,"Mar 31, 2020",152.0,4.0,2020-03-31,,,
2979,Ghana,GHA,"Apr 1, 2020",152.0,5.0,2020-04-01,,,
2980,Ghana,GHA,"Apr 2, 2020",195.0,6.0,2020-04-02,,,
2981,Gibraltar,GIB,"Mar 20, 2020",10.0,,2020-03-20,,,
2982,Gibraltar,GIB,"Mar 21, 2020",10.0,,2020-03-21,,,
2983,Gibraltar,GIB,"Mar 22, 2020",10.0,,2020-03-22,,,
2984,Gibraltar,GIB,"Mar 23, 2020",15.0,,2020-03-23,,,
2985,Gibraltar,GIB,"Mar 24, 2020",15.0,,2020-03-24,,,
2986,Gibraltar,GIB,"Mar 25, 2020",15.0,,2020-03-25,,,
2987,Gibraltar,GIB,"Mar 26, 2020",26.0,,2020-03-26,,,
2988,Gibraltar,GIB,"Mar 27, 2020",35.0,,2020-03-27,,,
2989,Gibraltar,GIB,"Mar 28, 2020",55.0,,2020-03-28,,,
2990,Gibraltar,GIB,"Mar 29, 2020",56.0,,2020-03-29,,,
2991,Gibraltar,GIB,"Mar 30, 2020",65.0,,2020-03-30,,,
2992,Gibraltar,GIB,"Mar 31, 2020",69.0,,2020-03-31,,,
2993,Gibraltar,GIB,"Apr 1, 2020",69.0,,2020-04-01,,,
2994,Gibraltar,GIB,"Apr 2, 2020",69.0,,2020-04-02,,,
2995,Greece,GRC,"Dec 31, 2019",0.0,,2019-12-31,,,
2996,Greece,GRC,"Jan 1, 2020",0.0,,2020-01-01,,,
2997,Greece,GRC,"Jan 2, 2020",0.0,,2020-01-02,,,
2998,Greece,GRC,"Jan 3, 2020",0.0,,2020-01-03,,,
2999,Greece,GRC,"Jan 4, 2020",0.0,,2020-01-04,,,
3000,Greece,GRC,"Jan 5, 2020",0.0,,2020-01-05,,,
3001,Greece,GRC,"Jan 6, 2020",0.0,,2020-01-06,,,
3002,Greece,GRC,"Jan 7, 2020",0.0,,2020-01-07,,,
3003,Greece,GRC,"Jan 8, 2020",0.0,,2020-01-08,,,
3004,Greece,GRC,"Jan 9, 2020",0.0,,2020-01-09,,,
3005,Greece,GRC,"Jan 10, 2020",0.0,,2020-01-10,,,
3006,Greece,GRC,"Jan 11, 2020",0.0,,2020-01-11,,,
3007,Greece,GRC,"Jan 12, 2020",0.0,,2020-01-12,,,
3008,Greece,GRC,"Jan 13, 2020",0.0,,2020-01-13,,,
3009,Greece,GRC,"Jan 14, 2020",0.0,,2020-01-14,,,
3010,Greece,GRC,"Jan 15, 2020",0.0,,2020-01-15,,,
3011,Greece,GRC,"Jan 16, 2020",0.0,,2020-01-16,,,
3012,Greece,GRC,"Jan 17, 2020",0.0,,2020-01-17,,,
3013,Greece,GRC,"Jan 18, 2020",0.0,,2020-01-18,,,
3014,Greece,GRC,"Jan 19, 2020",0.0,,2020-01-19,,,
3015,Greece,GRC,"Jan 20, 2020",0.0,,2020-01-20,,,
3016,Greece,GRC,"Jan 21, 2020",0.0,,2020-01-21,,,
3017,Greece,GRC,"Jan 22, 2020",0.0,,2020-01-22,,,
3018,Greece,GRC,"Jan 23, 2020",0.0,,2020-01-23,,,
3019,Greece,GRC,"Jan 24, 2020",0.0,,2020-01-24,,,
3020,Greece,GRC,"Jan 25, 2020",0.0,,2020-01-25,,,
3021,Greece,GRC,"Jan 26, 2020",0.0,,2020-01-26,,,
3022,Greece,GRC,"Jan 27, 2020",0.0,,2020-01-27,,,
3023,Greece,GRC,"Jan 28, 2020",0.0,,2020-01-28,,,
3024,Greece,GRC,"Jan 29, 2020",0.0,,2020-01-29,,,
3025,Greece,GRC,"Jan 30, 2020",0.0,,2020-01-30,,,
3026,Greece,GRC,"Jan 31, 2020",0.0,,2020-01-31,,,
3027,Greece,GRC,"Feb 1, 2020",0.0,,2020-02-01,,,
3028,Greece,GRC,"Feb 2, 2020",0.0,,2020-02-02,,,
3029,Greece,GRC,"Feb 3, 2020",0.0,,2020-02-03,,,
3030,Greece,GRC,"Feb 4, 2020",0.0,,2020-02-04,,,
3031,Greece,GRC,"Feb 5, 2020",0.0,,2020-02-05,,,
3032,Greece,GRC,"Feb 6, 2020",0.0,,2020-02-06,,,
3033,Greece,GRC,"Feb 7, 2020",0.0,,2020-02-07,,,
3034,Greece,GRC,"Feb 8, 2020",0.0,,2020-02-08,,,
3035,Greece,GRC,"Feb 9, 2020",0.0,,2020-02-09,,,
3036,Greece,GRC,"Feb 10, 2020",0.0,,2020-02-10,,,
3037,Greece,GRC,"Feb 11, 2020",0.0,,2020-02-11,,,
3038,Greece,GRC,"Feb 12, 2020",0.0,,2020-02-12,,,
3039,Greece,GRC,"Feb 13, 2020",0.0,,2020-02-13,,,
3040,Greece,GRC,"Feb 14, 2020",0.0,,2020-02-14,,,
3041,Greece,GRC,"Feb 15, 2020",0.0,,2020-02-15,,,
3042,Greece,GRC,"Feb 16, 2020",0.0,,2020-02-16,,,
3043,Greece,GRC,"Feb 17, 2020",0.0,,2020-02-17,,,
3044,Greece,GRC,"Feb 18, 2020",0.0,,2020-02-18,,,
3045,Greece,GRC,"Feb 19, 2020",0.0,,2020-02-19,,,
3046,Greece,GRC,"Feb 20, 2020",0.0,,2020-02-20,,,
3047,Greece,GRC,"Feb 21, 2020",0.0,,2020-02-21,,,
3048,Greece,GRC,"Feb 22, 2020",0.0,,2020-02-22,,,
3049,Greece,GRC,"Feb 23, 2020",0.0,,2020-02-23,,,
3050,Greece,GRC,"Feb 24, 2020",0.0,,2020-02-24,,,
3051,Greece,GRC,"Feb 25, 2020",0.0,,2020-02-25,,,
3052,Greece,GRC,"Feb 26, 2020",0.0,,2020-02-26,,,
3053,Greece,GRC,"Feb 27, 2020",1.0,,2020-02-27,,,
3054,Greece,GRC,"Feb 28, 2020",3.0,,2020-02-28,,,
3055,Greece,GRC,"Feb 29, 2020",4.0,,2020-02-29,,,
3056,Greece,GRC,"Mar 1, 2020",7.0,,2020-03-01,,,
3057,Greece,GRC,"Mar 2, 2020",7.0,,2020-03-02,,,
3058,Greece,GRC,"Mar 5, 2020",10.0,,2020-03-05,,,
3059,Greece,GRC,"Mar 6, 2020",32.0,,2020-03-06,,,
3060,Greece,GRC,"Mar 7, 2020",45.0,,2020-03-07,,,
3061,Greece,GRC,"Mar 8, 2020",66.0,,2020-03-08,,,
3062,Greece,GRC,"Mar 9, 2020",73.0,,2020-03-09,,,
3063,Greece,GRC,"Mar 10, 2020",84.0,,2020-03-10,,,
3064,Greece,GRC,"Mar 11, 2020",90.0,,2020-03-11,,,
3065,Greece,GRC,"Mar 12, 2020",99.0,,2020-03-12,,,
3066,Greece,GRC,"Mar 13, 2020",133.0,0.0,2020-03-13,,,
3067,Greece,GRC,"Mar 14, 2020",190.0,1.0,2020-03-14,,,
3068,Greece,GRC,"Mar 15, 2020",228.0,2.0,2020-03-15,,,
3069,Greece,GRC,"Mar 16, 2020",331.0,3.0,2020-03-16,,,
3070,Greece,GRC,"Mar 17, 2020",352.0,4.0,2020-03-17,,,
3071,Greece,GRC,"Mar 18, 2020",387.0,5.0,2020-03-18,,,
3072,Greece,GRC,"Mar 19, 2020",418.0,6.0,2020-03-19,,,
3073,Greece,GRC,"Mar 20, 2020",464.0,7.0,2020-03-20,,,
3074,Greece,GRC,"Mar 21, 2020",495.0,8.0,2020-03-21,,,
3075,Greece,GRC,"Mar 22, 2020",530.0,9.0,2020-03-22,,,
3076,Greece,GRC,"Mar 23, 2020",624.0,10.0,2020-03-23,,,
3077,Greece,GRC,"Mar 24, 2020",695.0,11.0,2020-03-24,,,
3078,Greece,GRC,"Mar 25, 2020",743.0,12.0,2020-03-25,,,
3079,Greece,GRC,"Mar 26, 2020",821.0,13.0,2020-03-26,,,
3080,Greece,GRC,"Mar 27, 2020",892.0,14.0,2020-03-27,,,
3081,Greece,GRC,"Mar 28, 2020",966.0,15.0,2020-03-28,,,
3082,Greece,GRC,"Mar 29, 2020",1061.0,16.0,2020-03-29,,,
3083,Greece,GRC,"Mar 30, 2020",1156.0,17.0,2020-03-30,,,
3084,Greece,GRC,"Mar 31, 2020",1212.0,18.0,2020-03-31,,,
3085,Greece,GRC,"Apr 1, 2020",1314.0,19.0,2020-04-01,,,
3086,Greece,GRC,"Apr 2, 2020",1375.0,20.0,2020-04-02,,,
3087,Greenland,GRL,"Mar 20, 2020",2.0,,2020-03-20,,,
3088,Greenland,GRL,"Mar 21, 2020",2.0,,2020-03-21,,,
3089,Greenland,GRL,"Mar 22, 2020",2.0,,2020-03-22,,,
3090,Greenland,GRL,"Mar 23, 2020",2.0,,2020-03-23,,,
3091,Greenland,GRL,"Mar 24, 2020",4.0,,2020-03-24,,,
3092,Greenland,GRL,"Mar 25, 2020",4.0,,2020-03-25,,,
3093,Greenland,GRL,"Mar 26, 2020",5.0,,2020-03-26,,,
3094,Greenland,GRL,"Mar 27, 2020",6.0,,2020-03-27,,,
3095,Greenland,GRL,"Mar 28, 2020",9.0,,2020-03-28,,,
3096,Greenland,GRL,"Mar 29, 2020",10.0,,2020-03-29,,,
3097,Greenland,GRL,"Mar 30, 2020",10.0,,2020-03-30,,,
3098,Greenland,GRL,"Mar 31, 2020",10.0,,2020-03-31,,,
3099,Greenland,GRL,"Apr 1, 2020",10.0,,2020-04-01,,,
3100,Greenland,GRL,"Apr 2, 2020",10.0,,2020-04-02,,,
3101,Grenada,GRD,"Mar 23, 2020",1.0,,2020-03-23,,,
3102,Grenada,GRD,"Mar 24, 2020",1.0,,2020-03-24,,,
3103,Grenada,GRD,"Mar 25, 2020",1.0,,2020-03-25,,,
3104,Grenada,GRD,"Mar 26, 2020",1.0,,2020-03-26,,,
3105,Grenada,GRD,"Mar 27, 2020",7.0,,2020-03-27,,,
3106,Grenada,GRD,"Mar 28, 2020",7.0,,2020-03-28,,,
3107,Grenada,GRD,"Mar 29, 2020",9.0,,2020-03-29,,,
3108,Grenada,GRD,"Mar 30, 2020",9.0,,2020-03-30,,,
3109,Grenada,GRD,"Mar 31, 2020",9.0,,2020-03-31,,,
3110,Grenada,GRD,"Apr 1, 2020",9.0,,2020-04-01,,,
3111,Grenada,GRD,"Apr 2, 2020",10.0,,2020-04-02,,,
3112,Guam,GUM,"Mar 19, 2020",3.0,,2020-03-19,,,
3113,Guam,GUM,"Mar 20, 2020",12.0,,2020-03-20,,,
3114,Guam,GUM,"Mar 21, 2020",14.0,,2020-03-21,,,
3115,Guam,GUM,"Mar 22, 2020",15.0,,2020-03-22,,,
3116,Guam,GUM,"Mar 23, 2020",27.0,,2020-03-23,,,
3117,Guam,GUM,"Mar 24, 2020",29.0,,2020-03-24,,,
3118,Guam,GUM,"Mar 25, 2020",32.0,,2020-03-25,,,
3119,Guam,GUM,"Mar 26, 2020",37.0,,2020-03-26,,,
3120,Guam,GUM,"Mar 27, 2020",49.0,,2020-03-27,,,
3121,Guam,GUM,"Mar 28, 2020",51.0,,2020-03-28,,,
3122,Guam,GUM,"Mar 29, 2020",55.0,,2020-03-29,,,
3123,Guam,GUM,"Mar 30, 2020",56.0,,2020-03-30,,,
3124,Guam,GUM,"Mar 31, 2020",60.0,,2020-03-31,,,
3125,Guam,GUM,"Apr 1, 2020",69.0,,2020-04-01,,,
3126,Guam,GUM,"Apr 2, 2020",77.0,,2020-04-02,,,
3127,Guatemala,GTM,"Mar 15, 2020",1.0,,2020-03-15,,,
3128,Guatemala,GTM,"Mar 16, 2020",1.0,,2020-03-16,,,
3129,Guatemala,GTM,"Mar 17, 2020",6.0,,2020-03-17,,,
3130,Guatemala,GTM,"Mar 18, 2020",6.0,,2020-03-18,,,
3131,Guatemala,GTM,"Mar 19, 2020",8.0,,2020-03-19,,,
3132,Guatemala,GTM,"Mar 20, 2020",9.0,,2020-03-20,,,
3133,Guatemala,GTM,"Mar 21, 2020",13.0,,2020-03-21,,,
3134,Guatemala,GTM,"Mar 22, 2020",17.0,,2020-03-22,,,
3135,Guatemala,GTM,"Mar 23, 2020",19.0,,2020-03-23,,,
3136,Guatemala,GTM,"Mar 24, 2020",20.0,,2020-03-24,,,
3137,Guatemala,GTM,"Mar 25, 2020",21.0,,2020-03-25,,,
3138,Guatemala,GTM,"Mar 26, 2020",24.0,,2020-03-26,,,
3139,Guatemala,GTM,"Mar 27, 2020",25.0,,2020-03-27,,,
3140,Guatemala,GTM,"Mar 28, 2020",32.0,,2020-03-28,,,
3141,Guatemala,GTM,"Mar 29, 2020",34.0,,2020-03-29,,,
3142,Guatemala,GTM,"Mar 30, 2020",36.0,,2020-03-30,,,
3143,Guatemala,GTM,"Mar 31, 2020",36.0,,2020-03-31,,,
3144,Guatemala,GTM,"Apr 1, 2020",38.0,,2020-04-01,,,
3145,Guatemala,GTM,"Apr 2, 2020",46.0,,2020-04-02,,,
3146,Guernsey,GGY,"Mar 20, 2020",1.0,,2020-03-20,,,
3147,Guernsey,GGY,"Mar 21, 2020",1.0,,2020-03-21,,,
3148,Guernsey,GGY,"Mar 22, 2020",1.0,,2020-03-22,,,
3149,Guernsey,GGY,"Mar 23, 2020",17.0,,2020-03-23,,,
3150,Guernsey,GGY,"Mar 24, 2020",20.0,,2020-03-24,,,
3151,Guernsey,GGY,"Mar 25, 2020",23.0,,2020-03-25,,,
3152,Guernsey,GGY,"Mar 26, 2020",30.0,,2020-03-26,,,
3153,Guernsey,GGY,"Mar 27, 2020",34.0,,2020-03-27,,,
3154,Guernsey,GGY,"Mar 28, 2020",36.0,,2020-03-28,,,
3155,Guernsey,GGY,"Mar 29, 2020",39.0,,2020-03-29,,,
3156,Guernsey,GGY,"Mar 30, 2020",45.0,,2020-03-30,,,
3157,Guernsey,GGY,"Mar 31, 2020",45.0,,2020-03-31,,,
3158,Guernsey,GGY,"Apr 1, 2020",60.0,,2020-04-01,,,
3159,Guernsey,GGY,"Apr 2, 2020",78.0,,2020-04-02,,,
3160,Guinea,GIN,"Mar 14, 2020",1.0,,2020-03-14,,,
3161,Guinea,GIN,"Mar 15, 2020",1.0,,2020-03-15,,,
3162,Guinea,GIN,"Mar 17, 2020",1.0,,2020-03-17,,,
3163,Guinea,GIN,"Mar 18, 2020",1.0,,2020-03-18,,,
3164,Guinea,GIN,"Mar 19, 2020",1.0,,2020-03-19,,,
3165,Guinea,GIN,"Mar 20, 2020",1.0,,2020-03-20,,,
3166,Guinea,GIN,"Mar 21, 2020",2.0,,2020-03-21,,,
3167,Guinea,GIN,"Mar 22, 2020",2.0,,2020-03-22,,,
3168,Guinea,GIN,"Mar 23, 2020",2.0,,2020-03-23,,,
3169,Guinea,GIN,"Mar 24, 2020",2.0,,2020-03-24,,,
3170,Guinea,GIN,"Mar 25, 2020",4.0,,2020-03-25,,,
3171,Guinea,GIN,"Mar 26, 2020",4.0,,2020-03-26,,,
3172,Guinea,GIN,"Mar 27, 2020",5.0,,2020-03-27,,,
3173,Guinea,GIN,"Mar 28, 2020",5.0,,2020-03-28,,,
3174,Guinea,GIN,"Mar 29, 2020",8.0,,2020-03-29,,,
3175,Guinea,GIN,"Mar 30, 2020",8.0,,2020-03-30,,,
3176,Guinea,GIN,"Mar 31, 2020",16.0,,2020-03-31,,,
3177,Guinea,GIN,"Apr 1, 2020",16.0,,2020-04-01,,,
3178,Guinea,GIN,"Apr 2, 2020",30.0,,2020-04-02,,,
3179,Guinea-Bissau,GNB,"Mar 27, 2020",2.0,,2020-03-27,,,
3180,Guinea-Bissau,GNB,"Mar 28, 2020",2.0,,2020-03-28,,,
3181,Guinea-Bissau,GNB,"Mar 29, 2020",2.0,,2020-03-29,,,
3182,Guinea-Bissau,GNB,"Mar 30, 2020",2.0,,2020-03-30,,,
3183,Guinea-Bissau,GNB,"Mar 31, 2020",2.0,,2020-03-31,,,
3184,Guinea-Bissau,GNB,"Apr 1, 2020",8.0,,2020-04-01,,,
3185,Guinea-Bissau,GNB,"Apr 2, 2020",9.0,,2020-04-02,,,
3186,Guyana,GUY,"Mar 13, 2020",1.0,,2020-03-13,,,
3187,Guyana,GUY,"Mar 16, 2020",4.0,,2020-03-16,,,
3188,Guyana,GUY,"Mar 17, 2020",4.0,,2020-03-17,,,
3189,Guyana,GUY,"Mar 18, 2020",4.0,,2020-03-18,,,
3190,Guyana,GUY,"Mar 19, 2020",5.0,,2020-03-19,,,
3191,Guyana,GUY,"Mar 20, 2020",5.0,,2020-03-20,,,
3192,Guyana,GUY,"Mar 21, 2020",5.0,,2020-03-21,,,
3193,Guyana,GUY,"Mar 22, 2020",5.0,,2020-03-22,,,
3194,Guyana,GUY,"Mar 23, 2020",5.0,,2020-03-23,,,
3195,Guyana,GUY,"Mar 24, 2020",5.0,,2020-03-24,,,
3196,Guyana,GUY,"Mar 25, 2020",5.0,,2020-03-25,,,
3197,Guyana,GUY,"Mar 26, 2020",5.0,,2020-03-26,,,
3198,Guyana,GUY,"Mar 27, 2020",5.0,,2020-03-27,,,
3199,Guyana,GUY,"Mar 28, 2020",5.0,,2020-03-28,,,
3200,Guyana,GUY,"Mar 29, 2020",8.0,,2020-03-29,,,
3201,Guyana,GUY,"Mar 30, 2020",8.0,,2020-03-30,,,
3202,Guyana,GUY,"Mar 31, 2020",8.0,,2020-03-31,,,
3203,Guyana,GUY,"Apr 1, 2020",12.0,,2020-04-01,,,
3204,Guyana,GUY,"Apr 2, 2020",19.0,,2020-04-02,,,
3205,Haiti,HTI,"Mar 20, 2020",2.0,,2020-03-20,,,
3206,Haiti,HTI,"Mar 21, 2020",2.0,,2020-03-21,,,
3207,Haiti,HTI,"Mar 22, 2020",2.0,,2020-03-22,,,
3208,Haiti,HTI,"Mar 23, 2020",2.0,,2020-03-23,,,
3209,Haiti,HTI,"Mar 24, 2020",5.0,,2020-03-24,,,
3210,Haiti,HTI,"Mar 25, 2020",7.0,,2020-03-25,,,
3211,Haiti,HTI,"Mar 26, 2020",8.0,,2020-03-26,,,
3212,Haiti,HTI,"Mar 27, 2020",8.0,,2020-03-27,,,
3213,Haiti,HTI,"Mar 28, 2020",8.0,,2020-03-28,,,
3214,Haiti,HTI,"Mar 29, 2020",8.0,,2020-03-29,,,
3215,Haiti,HTI,"Mar 30, 2020",15.0,,2020-03-30,,,
3216,Haiti,HTI,"Mar 31, 2020",15.0,,2020-03-31,,,
3217,Haiti,HTI,"Apr 1, 2020",15.0,,2020-04-01,,,
3218,Haiti,HTI,"Apr 2, 2020",16.0,,2020-04-02,,,
3219,Honduras,HND,"Mar 12, 2020",2.0,,2020-03-12,,,
3220,Honduras,HND,"Mar 14, 2020",3.0,,2020-03-14,,,
3221,Honduras,HND,"Mar 16, 2020",6.0,,2020-03-16,,,
3222,Honduras,HND,"Mar 17, 2020",8.0,,2020-03-17,,,
3223,Honduras,HND,"Mar 18, 2020",9.0,,2020-03-18,,,
3224,Honduras,HND,"Mar 19, 2020",12.0,,2020-03-19,,,
3225,Honduras,HND,"Mar 20, 2020",24.0,,2020-03-20,,,
3226,Honduras,HND,"Mar 21, 2020",24.0,,2020-03-21,,,
3227,Honduras,HND,"Mar 22, 2020",26.0,,2020-03-22,,,
3228,Honduras,HND,"Mar 23, 2020",27.0,,2020-03-23,,,
3229,Honduras,HND,"Mar 24, 2020",30.0,,2020-03-24,,,
3230,Honduras,HND,"Mar 25, 2020",36.0,,2020-03-25,,,
3231,Honduras,HND,"Mar 26, 2020",52.0,,2020-03-26,,,
3232,Honduras,HND,"Mar 27, 2020",67.0,,2020-03-27,,,
3233,Honduras,HND,"Mar 28, 2020",95.0,,2020-03-28,,,
3234,Honduras,HND,"Mar 29, 2020",110.0,0.0,2020-03-29,,,
3235,Honduras,HND,"Mar 30, 2020",139.0,1.0,2020-03-30,,,
3236,Honduras,HND,"Mar 31, 2020",141.0,2.0,2020-03-31,,,
3237,Honduras,HND,"Apr 1, 2020",172.0,3.0,2020-04-01,,,
